Origin,Destination,Date,Price ($),Num Stops,Connection,Duration (h),Time
SEA,LIH,2019-12-31,298,1,(LAX),9.58,1:15p - 8:50p
SEA,LIH,2019-12-31,298,1,(SFO),9.45,5:40a - 1:07p
SEA,LIH,2019-12-31,299,1,(PDX),20.75,8:30p - 3:15p
SEA,LIH,2019-12-31,302,2,"(SFO, HNL)",11.12,5:40a - 2:47p
SEA,LIH,2019-12-31,302,2,"(SFO, HNL)",11.12,5:40a - 2:47p
SEA,LIH,2019-12-31,302,2,"(LAX, HNL)",12.92,9:00a - 7:55p
SEA,LIH,2019-12-31,302,2,"(SFO, HNL)",12.25,7:50a - 6:05p
SEA,LIH,2019-12-31,309,1,(PDX),19.25,10:00p - 3:15p
SEA,LIH,2019-12-31,309,1,(PDX),8.25,9:00a - 3:15p
SEA,LIH,2019-12-31,319,1,(PDX),0.33,9:15p - 3:15p
SEA,LIH,2020-01-01,259,0,(),6.08,5:35p - 9:40p
SEA,LIH,2020-01-01,259,0,(),6.08,10:05a - 2:10p
SEA,LIH,2020-01-01,259,1,(OGG),8.52,10:00a - 4:31p
SEA,LIH,2020-01-01,259,1,(OGG),8.52,10:00a - 4:31p
SEA,LIH,2020-01-01,268,1,(SFO),9.42,1:20p - 8:45p
SEA,LIH,2020-01-01,268,1,(LAX),9.58,1:15p - 8:50p
SEA,LIH,2020-01-01,268,1,(LAX),10.15,1:20p - 9:29p
SEA,LIH,2020-01-01,268,1,(SFO),9.45,5:40a - 1:07p
SEA,LIH,2020-01-01,268,1,(LAX),10.32,5:50a - 2:09p
SEA,LIH,2020-01-01,268,1,(PHX),12.93,8:15a - 7:11p
SEA,LIH,2020-01-01,268,1,(PHX),12.57,5:00a - 3:34p
SEA,LIH,2020-01-01,279,0,(),6.08,5:35p - 9:40p
SEA,LIH,2020-01-01,279,0,(),6.08,10:05a - 2:10p
SEA,LIH,2020-01-01,298,1,(SFO),9.42,1:20p - 8:45p
SEA,LIH,2020-01-01,298,1,(LAX),9.58,1:15p - 8:50p
SEA,LIH,2020-01-01,298,1,(SFO),9.45,5:40a - 1:07p
SEA,LIH,2020-01-01,302,2,"(SFO, HNL)",11.12,5:40a - 2:47p
SEA,LIH,2020-01-01,302,2,"(SFO, HNL)",11.12,5:40a - 2:47p
SEA,LIH,2020-01-01,302,2,"(LAX, HNL)",12.92,9:00a - 7:55p
SEA,LIH,2020-01-01,318,1,(PDX),8.25,9:00a - 3:15p
SEA,LIH,2020-01-02,259,0,(),6.08,5:35p - 9:40p
SEA,LIH,2020-01-02,268,1,(SFO),9.42,1:20p - 8:45p
SEA,LIH,2020-01-02,268,1,(LAX),9.58,1:15p - 8:50p
SEA,LIH,2020-01-02,268,1,(LAX),10.15,1:20p - 9:29p
SEA,LIH,2020-01-02,268,1,(SFO),9.45,5:40a - 1:07p
SEA,LIH,2020-01-02,268,1,(LAX),10.32,5:50a - 2:09p
SEA,LIH,2020-01-02,268,1,(PHX),12.93,8:15a - 7:11p
SEA,LIH,2020-01-02,279,0,(),6.08,5:35p - 9:40p
SEA,LIH,2020-01-02,298,1,(SFO),9.42,1:20p - 8:45p
SEA,LIH,2020-01-02,298,1,(LAX),9.58,1:15p - 8:50p
SEA,LIH,2020-01-02,298,1,(SFO),9.45,5:40a - 1:07p
SEA,LIH,2020-01-02,302,2,"(SFO, HNL)",11.12,5:40a - 2:47p
SEA,LIH,2020-01-02,302,2,"(SFO, HNL)",11.12,5:40a - 2:47p
SEA,LIH,2020-01-02,313,1,(PHX),12.57,5:00a - 3:34p
SEA,LIH,2020-01-02,324,1,(LAX),13.07,10:25a - 9:29p
SEA,LIH,2020-01-02,324,1,(PHX),16.18,5:00a - 7:11p
SEA,LIH,2020-01-02,347,2,"(LAX, HNL)",12.92,9:00a - 7:55p
SEA,LIH,2020-01-02,347,2,"(LAX, HNL)",13.92,9:00a - 8:55p
SEA,LIH,2020-01-02,354,1,(LAX),18.77,8:00p - 12:46p
SEA,LIH,2020-01-02,355,1,(PDX),23.50,5:45p - 3:15p
SEA,LIH,2020-01-03,289,0,(),6.08,5:35p - 9:40p
SEA,LIH,2020-01-03,298,1,(SFO),9.42,1:20p - 8:45p
SEA,LIH,2020-01-03,298,1,(LAX),9.58,1:15p - 8:50p
SEA,LIH,2020-01-03,298,1,(LAX),10.15,1:20p - 9:29p
SEA,LIH,2020-01-03,298,1,(SFO),9.45,5:40a - 1:07p
SEA,LIH,2020-01-03,298,1,(LAX),10.32,5:50a - 2:09p
SEA,LIH,2020-01-03,298,1,(PHX),12.93,8:15a - 7:11p
SEA,LIH,2020-01-03,306,0,(),6.08,5:35p - 9:40p
SEA,LIH,2020-01-03,309,0,(),6.08,10:05a - 2:10p
SEA,LIH,2020-01-03,328,1,(SFO),9.42,1:20p - 8:45p
SEA,LIH,2020-01-03,328,1,(LAX),9.58,1:15p - 8:50p
SEA,LIH,2020-01-03,328,1,(SFO),9.45,5:40a - 1:07p
SEA,LIH,2020-01-03,332,2,"(SFO, HNL)",11.12,5:40a - 2:47p
SEA,LIH,2020-01-03,332,2,"(SFO, HNL)",11.12,5:40a - 2:47p
SEA,LIH,2020-01-03,332,2,"(LAX, HNL)",12.92,9:00a - 7:55p
SEA,LIH,2020-01-03,343,1,(SJC),0.28,8:40p - 11:40a
SEA,LIH,2020-01-03,348,1,(PDX),8.25,9:00a - 3:15p
SEA,LIH,2020-01-03,350,1,(PDX),9.25,8:00a - 3:15p
SEA,LIH,2020-01-03,350,1,(PDX),0.17,7:15a - 3:15p
SEA,LIH,2020-01-03,350,1,(PDX),11.50,5:45a - 3:15p
SEA,LIH,2020-01-04,289,0,(),6.08,5:35p - 9:40p
SEA,LIH,2020-01-04,298,1,(SFO),9.42,1:20p - 8:45p
SEA,LIH,2020-01-04,298,1,(LAX),9.58,1:15p - 8:50p
SEA,LIH,2020-01-04,298,1,(SFO),9.45,5:40a - 1:07p
SEA,LIH,2020-01-04,298,1,(PHX),12.93,8:15a - 7:11p
SEA,LIH,2020-01-04,306,0,(),6.08,5:35p - 9:40p
SEA,LIH,2020-01-04,328,1,(SFO),9.42,1:20p - 8:45p
SEA,LIH,2020-01-04,328,1,(LAX),9.58,1:15p - 8:50p
SEA,LIH,2020-01-04,328,1,(SFO),9.45,5:40a - 1:07p
SEA,LIH,2020-01-04,332,2,"(SFO, HNL)",11.12,5:40a - 2:47p
SEA,LIH,2020-01-04,332,2,"(SFO, HNL)",11.12,5:40a - 2:47p
SEA,LIH,2020-01-04,350,1,(PDX),8.25,9:00a - 3:15p
SEA,LIH,2020-01-04,350,1,(PDX),9.25,8:00a - 3:15p
SEA,LIH,2020-01-04,350,1,(PDX),0.17,7:15a - 3:15p
SEA,LIH,2020-01-04,350,1,(PDX),11.50,5:45a - 3:15p
SEA,LIH,2020-01-04,354,1,(LAX),13.07,10:25a - 9:29p
SEA,LIH,2020-01-04,354,1,(PHX),16.18,5:00a - 7:11p
SEA,LIH,2020-01-04,355,1,(PDX),24.50,4:45p - 3:15p
SEA,LIH,2020-01-04,363,1,(PHX),12.57,5:00a - 3:34p
SEA,LIH,2020-01-04,365,1,(LAX),21.42,5:21p - 12:46p
SEA,LIH,2020-01-05,289,0,(),6.08,5:35p - 9:40p
SEA,LIH,2020-01-05,298,1,(SFO),9.42,1:20p - 8:45p
SEA,LIH,2020-01-05,298,1,(LAX),9.58,1:15p - 8:50p
SEA,LIH,2020-01-05,298,1,(LAX),10.15,1:20p - 9:29p
SEA,LIH,2020-01-05,298,1,(SFO),9.45,5:40a - 1:07p
SEA,LIH,2020-01-05,298,1,(LAX),10.65,5:50a - 2:29p
SEA,LIH,2020-01-05,298,1,(PHX),12.93,8:15a - 7:11p
SEA,LIH,2020-01-05,298,1,(PHX),12.78,5:00a - 3:47p
SEA,LIH,2020-01-05,306,0,(),6.08,5:35p - 9:40p
SEA,LIH,2020-01-05,318,1,(PDX),0.30,11:15p - 3:15p
SEA,LIH,2020-01-05,324,1,(LAX),18.77,8:00p - 12:46p
SEA,LIH,2020-01-05,324,1,(HNL),8.70,9:05a - 3:47p
SEA,LIH,2020-01-05,324,1,(HNL),8.70,9:05a - 3:47p
SEA,LIH,2020-01-05,328,1,(SFO),9.42,1:20p - 8:45p
SEA,LIH,2020-01-05,328,1,(LAX),9.58,1:15p - 8:50p
SEA,LIH,2020-01-05,328,1,(SFO),9.45,5:40a - 1:07p
SEA,LIH,2020-01-05,330,1,(PDX),0.33,9:15p - 3:15p
SEA,LIH,2020-01-05,332,2,"(SFO, HNL)",11.12,5:40a - 2:47p
SEA,LIH,2020-01-05,332,2,"(SFO, HNL)",11.12,5:40a - 2:47p
SEA,LIH,2020-01-05,333,1,(PDX),0.30,11:15p - 3:15p
SEA,LIH,2020-01-06,259,0,(),6.08,5:35p - 9:40p
SEA,LIH,2020-01-06,259,1,(OGG),8.52,10:00a - 4:31p
SEA,LIH,2020-01-06,259,1,(OGG),8.52,10:00a - 4:31p
SEA,LIH,2020-01-06,268,1,(LAX),10.15,1:20p - 9:29p
SEA,LIH,2020-01-06,268,1,(SFO),9.42,5:40a - 1:05p
SEA,LIH,2020-01-06,268,1,(LAX),10.65,5:50a - 2:29p
SEA,LIH,2020-01-06,268,1,(PHX),12.93,8:15a - 7:11p
SEA,LIH,2020-01-06,268,1,(PHX),12.78,5:00a - 3:47p
SEA,LIH,2020-01-06,279,0,(),6.08,5:35p - 9:40p
SEA,LIH,2020-01-06,290,1,(PDX),8.25,9:00a - 3:15p
SEA,LIH,2020-01-06,290,1,(PDX),0.30,11:15p - 3:15p
SEA,LIH,2020-01-06,298,1,(SFO),9.42,5:40a - 1:05p
SEA,LIH,2020-01-06,299,1,(PDX),0.33,9:15p - 3:15p
SEA,LIH,2020-01-06,302,2,"(SFO, HNL)",0.18,10:55a - 7:55p
SEA,LIH,2020-01-06,304,2,"(PDX, OGG)",11.20,5:45a - 2:57p
SEA,LIH,2020-01-06,322,1,(OGG),29.37,10:00a - 1:22p
SEA,LIH,2020-01-06,323,1,(PDX),8.25,9:00a - 3:15p
SEA,LIH,2020-01-06,323,1,(PDX),0.30,11:15p - 3:15p
SEA,LIH,2020-01-06,324,1,(LAX),13.07,10:25a - 9:29p
SEA,LIH,2020-01-06,324,1,(PHX),16.18,5:00a - 7:11p
SEA,LIH,2020-01-07,259,0,(),6.08,5:35p - 9:40p
SEA,LIH,2020-01-07,268,1,(SFO),9.42,5:40a - 1:05p
SEA,LIH,2020-01-07,268,1,(PHX),12.78,5:00a - 3:47p
SEA,LIH,2020-01-07,279,0,(),6.08,5:35p - 9:40p
SEA,LIH,2020-01-07,281,1,(PDX),8.25,9:00a - 3:15p
SEA,LIH,2020-01-07,281,1,(PDX),0.30,11:15p - 3:15p
SEA,LIH,2020-01-07,289,1,(PDX),0.33,9:15p - 3:15p
SEA,LIH,2020-01-07,294,2,"(PDX, OGG)",11.20,5:45a - 2:57p
SEA,LIH,2020-01-07,294,2,"(PDX, OGG)",12.77,5:45a - 4:31p
SEA,LIH,2020-01-07,298,1,(SFO),9.42,5:40a - 1:05p
SEA,LIH,2020-01-07,299,1,(PDX),20.75,8:30p - 3:15p
SEA,LIH,2020-01-07,302,2,"(SFO, HNL)",0.18,10:55a - 7:55p
SEA,LIH,2020-01-07,302,2,"(SFO, HNL)",11.12,5:40a - 2:47p
SEA,LIH,2020-01-07,313,1,(SJC),0.28,8:40p - 11:40a
SEA,LIH,2020-01-07,316,1,(PDX),8.25,9:00a - 3:15p
SEA,LIH,2020-01-07,316,1,(PDX),0.30,11:15p - 3:15p
SEA,LIH,2020-01-07,319,1,(SAN),18.75,8:15p - 1:00p
SEA,LIH,2020-01-07,322,1,(SJC),19.92,5:45p - 11:40a
SEA,LIH,2020-01-07,324,1,(LAX),20.48,8:00p - 2:29p
SEA,LIH,2020-01-07,324,1,(OGG),8.52,10:00a - 4:31p
SEA,LIH,2020-01-08,259,0,(),6.08,5:35p - 9:40p
SEA,LIH,2020-01-08,268,1,(SFO),9.42,5:40a - 1:05p
SEA,LIH,2020-01-08,268,1,(LAX),10.65,5:50a - 2:29p
SEA,LIH,2020-01-08,268,1,(PHX),12.78,5:00a - 3:47p
SEA,LIH,2020-01-08,279,0,(),6.08,5:35p - 9:40p
SEA,LIH,2020-01-08,281,1,(PDX),8.25,9:00a - 3:15p
SEA,LIH,2020-01-08,281,1,(PDX),0.30,11:15p - 3:15p
SEA,LIH,2020-01-08,289,1,(PDX),0.33,9:15p - 3:15p
SEA,LIH,2020-01-08,298,1,(SFO),9.42,5:40a - 1:05p
SEA,LIH,2020-01-08,299,1,(PDX),21.83,7:25p - 3:15p
SEA,LIH,2020-01-08,300,1,(HNL),8.20,8:35a - 2:47p
SEA,LIH,2020-01-08,300,1,(HNL),8.20,8:35a - 2:47p
SEA,LIH,2020-01-08,302,2,"(SFO, HNL)",11.28,1:20p - 10:37p
SEA,LIH,2020-01-08,302,2,"(SFO, HNL)",11.12,5:40a - 2:47p
SEA,LIH,2020-01-08,316,1,(PDX),8.25,9:00a - 3:15p
SEA,LIH,2020-01-08,316,1,(PDX),0.30,11:15p - 3:15p
SEA,LIH,2020-01-08,319,1,(PDX),20.75,8:30p - 3:15p
SEA,LIH,2020-01-08,322,1,(SJC),0.35,8:40p - 3:40p
SEA,LIH,2020-01-08,324,1,(LAX),20.48,8:00p - 2:29p
SEA,LIH,2020-01-08,324,1,(OGG),8.43,10:10a - 4:36p
SEA,LIH,2020-01-09,259,0,(),6.08,5:35p - 9:40p
SEA,LIH,2020-01-09,268,1,(SFO),9.42,5:40a - 1:05p
SEA,LIH,2020-01-09,268,1,(LAX),10.65,5:50a - 2:29p
SEA,LIH,2020-01-09,268,1,(PHX),12.78,5:00a - 3:47p
SEA,LIH,2020-01-09,279,0,(),6.08,5:35p - 9:40p
SEA,LIH,2020-01-09,290,1,(PDX),8.25,9:00a - 3:15p
SEA,LIH,2020-01-09,298,1,(SFO),9.42,5:40a - 1:05p
SEA,LIH,2020-01-09,302,2,"(SFO, HNL)",11.28,1:20p - 10:37p
SEA,LIH,2020-01-09,302,2,"(SFO, HNL)",11.12,5:40a - 2:47p
SEA,LIH,2020-01-09,323,1,(PDX),8.25,9:00a - 3:15p
SEA,LIH,2020-01-09,324,1,(OGG),8.43,10:10a - 4:36p
SEA,LIH,2020-01-09,324,1,(OGG),8.43,10:10a - 4:36p
SEA,LIH,2020-01-09,329,2,"(GEG, PDX)",11.25,6:00a - 3:15p
SEA,LIH,2020-01-09,333,2,"(PDX, HNL)",10.92,7:15a - 4:10p
SEA,LIH,2020-01-09,333,2,"(PDX, HNL)",11.97,7:15a - 5:13p
SEA,LIH,2020-01-09,343,1,(SJC),0.28,8:40p - 11:40a
SEA,LIH,2020-01-09,344,1,(HNL),8.20,8:35a - 2:47p
SEA,LIH,2020-01-09,344,1,(HNL),8.20,8:35a - 2:47p
SEA,LIH,2020-01-09,347,1,(OAK),11.25,6:25a - 3:40p
SEA,LIH,2020-01-09,352,2,"(PHX, HNL)",15.52,5:00a - 6:31p
SEA,LIH,2020-01-10,289,0,(),6.08,5:35p - 9:40p
SEA,LIH,2020-01-10,298,1,(SFO),9.42,5:40a - 1:05p
SEA,LIH,2020-01-10,298,1,(LAX),10.65,5:50a - 2:29p
SEA,LIH,2020-01-10,298,1,(PHX),12.78,5:00a - 3:47p
SEA,LIH,2020-01-10,306,0,(),6.08,5:35p - 9:40p
SEA,LIH,2020-01-10,324,1,(OGG),8.43,10:10a - 4:36p
SEA,LIH,2020-01-10,324,1,(OGG),8.43,10:10a - 4:36p
SEA,LIH,2020-01-10,328,1,(SFO),9.42,5:40a - 1:05p
SEA,LIH,2020-01-10,332,2,"(SFO, HNL)",11.28,1:20p - 10:37p
SEA,LIH,2020-01-10,332,2,"(SFO, HNL)",11.12,5:40a - 2:47p
SEA,LIH,2020-01-10,343,1,(SJC),0.28,8:40p - 11:40a
SEA,LIH,2020-01-10,352,1,(SJC),19.92,5:45p - 11:40a
SEA,LIH,2020-01-10,363,1,(SJC),0.28,8:40p - 11:40a
SEA,LIH,2020-01-10,363,1,(HNL),8.20,8:35a - 2:47p
SEA,LIH,2020-01-10,363,1,(HNL),8.20,8:35a - 2:47p
SEA,LIH,2020-01-10,367,1,(SJC),18.08,8:40p - 12:45p
SEA,LIH,2020-01-10,370,1,(OAK),17.08,9:40p - 12:45p
SEA,LIH,2020-01-10,372,1,(SJC),19.92,5:45p - 11:40a
SEA,LIH,2020-01-10,374,1,(HNL),16.03,8:35a - 10:37p
SEA,LIH,2020-01-10,374,1,(HNL),16.03,8:35a - 10:37p
SEA,LIH,2020-01-11,289,0,(),6.08,5:35p - 9:40p
SEA,LIH,2020-01-11,298,1,(SFO),9.53,1:20p - 8:52p
SEA,LIH,2020-01-11,298,1,(SFO),9.42,5:40a - 1:05p
SEA,LIH,2020-01-11,298,1,(LAX),11.07,10:25a - 7:29p
SEA,LIH,2020-01-11,306,0,(),6.08,5:35p - 9:40p
SEA,LIH,2020-01-11,319,1,(HNL),10.63,8:35a - 5:13p
SEA,LIH,2020-01-11,319,1,(HNL),10.63,8:35a - 5:13p
SEA,LIH,2020-01-11,328,1,(SFO),9.53,1:20p - 8:52p
SEA,LIH,2020-01-11,328,1,(SFO),9.42,5:40a - 1:05p
SEA,LIH,2020-01-11,332,2,"(SFO, HNL)",11.28,1:20p - 10:37p
SEA,LIH,2020-01-11,332,2,"(SFO, HNL)",11.12,5:40a - 2:47p
SEA,LIH,2020-01-11,339,1,(PDX),0.30,11:15p - 3:15p
SEA,LIH,2020-01-11,343,1,(SJC),17.92,7:45p - 11:40a
SEA,LIH,2020-01-11,347,1,(PDX),0.33,9:15p - 3:15p
SEA,LIH,2020-01-11,352,1,(SJC),19.92,5:45p - 11:40a
SEA,LIH,2020-01-11,354,1,(LAX),15.65,5:50a - 7:29p
SEA,LIH,2020-01-11,355,1,(SFO),16.17,9:30p - 11:40a
SEA,LIH,2020-01-11,357,1,(PDX),26.75,2:30p - 3:15p
SEA,LIH,2020-01-11,359,1,(HNL),16.03,8:35a - 10:37p
SEA,LIH,2020-01-11,359,1,(HNL),16.03,8:35a - 10:37p
SEA,LIH,2020-01-12,289,0,(),6.08,5:35p - 9:40p
SEA,LIH,2020-01-12,289,1,(HNL),9.58,8:35a - 4:10p
SEA,LIH,2020-01-12,289,1,(HNL),9.58,8:35a - 4:10p
SEA,LIH,2020-01-12,290,1,(PDX),0.30,11:15p - 3:15p
SEA,LIH,2020-01-12,298,1,(SFO),9.42,5:40a - 1:05p
SEA,LIH,2020-01-12,298,1,(LAX),10.65,5:50a - 2:29p
SEA,LIH,2020-01-12,298,1,(PHX),12.78,5:00a - 3:47p
SEA,LIH,2020-01-12,299,1,(PDX),0.33,9:15p - 3:15p
SEA,LIH,2020-01-12,304,2,"(PDX, OGG)",17.78,11:15p - 3:02p
SEA,LIH,2020-01-12,306,0,(),6.08,5:35p - 9:40p
SEA,LIH,2020-01-12,309,0,(),6.08,10:05a - 2:10p
SEA,LIH,2020-01-12,313,1,(SJC),17.92,7:45p - 11:40a
SEA,LIH,2020-01-12,319,1,(OGG),8.43,10:10a - 4:36p
SEA,LIH,2020-01-12,319,1,(OGG),8.43,10:10a - 4:36p
SEA,LIH,2020-01-12,319,1,(PDX),20.75,8:30p - 3:15p
SEA,LIH,2020-01-12,323,1,(PDX),0.30,11:15p - 3:15p
SEA,LIH,2020-01-12,324,1,(LAX),20.48,8:00p - 2:29p
SEA,LIH,2020-01-12,324,1,(HNL),8.20,8:35a - 2:47p
SEA,LIH,2020-01-12,324,1,(HNL),8.20,8:35a - 2:47p
SEA,LIH,2020-01-12,325,1,(SFO),15.17,10:30p - 11:40a
SEA,HNL,2019-12-14,317,1,(SJC),17.33,7:45p - 11:05a
SEA,HNL,2019-12-14,343,1,(LAX),20.78,5:21p - 12:08p
SEA,HNL,2019-12-14,354,1,(LAX),26.73,5:21p - 6:05p
SEA,HNL,2019-12-14,364,2,"(LGB, SFO)",24.90,2:41p - 1:35p
SEA,HNL,2019-12-14,377,1,(SAN),17.75,8:15p - 12:00p
SEA,HNL,2019-12-14,387,1,(SAN),22.25,3:45p - 12:00p
SEA,HNL,2019-12-14,393,2,"(YVR, YEG)",15.13,7:40a - 8:48p
SEA,HNL,2019-12-14,397,1,(SAN),17.75,8:15p - 12:00p
SEA,HNL,2019-12-14,409,1,(SFO),9.58,6:00a - 1:35p
SEA,HNL,2019-12-14,409,1,(SFO),15.67,9:30p - 11:10a
SEA,HNL,2019-12-14,409,1,(SAN),22.25,3:45p - 12:00p
SEA,HNL,2019-12-14,411,1,(SAN),26.08,11:55a - 12:00p
SEA,HNL,2019-12-14,431,1,(SAN),26.08,11:55a - 12:00p
SEA,HNL,2019-12-14,437,1,(SAN),24.08,1:55p - 12:00p
SEA,HNL,2019-12-14,439,1,(LGB),22.32,2:41p - 11:00a
SEA,HNL,2019-12-14,441,0,(),0.10,5:30p - 9:30p
SEA,HNL,2019-12-14,445,1,(ANC),15.33,7:00a - 8:20p
SEA,HNL,2019-12-14,446,1,(LAX),15.67,9:20p - 11:00a
SEA,HNL,2019-12-14,447,1,(LAX),18.33,9:20p - 1:40p
SEA,HNL,2019-12-14,449,1,(ONT),20.08,7:35p - 1:40p
SEA,HNL,2019-12-15,343,1,(LAX),18.13,8:00p - 12:08p
SEA,HNL,2019-12-15,343,1,(LAX),20.32,5:50a - 12:09a
SEA,HNL,2019-12-15,344,1,(OGG),8.08,10:00a - 4:05p
SEA,HNL,2019-12-15,344,1,(OGG),8.08,10:00a - 4:05p
SEA,HNL,2019-12-15,354,1,(LAX),24.08,8:00p - 6:05p
SEA,HNL,2019-12-15,354,1,(LAX),24.80,1:20p - 12:08p
SEA,HNL,2019-12-15,356,1,(PHX),24.17,5:55p - 4:05p
SEA,HNL,2019-12-15,364,2,"(LGB, SFO)",24.90,2:41p - 1:35p
SEA,HNL,2019-12-15,379,1,(SFO),14.67,10:30p - 11:10a
SEA,HNL,2019-12-15,395,1,(SFO),25.60,1:01p - 12:37p
SEA,HNL,2019-12-15,398,1,(SJC),16.42,8:40p - 11:05a
SEA,HNL,2019-12-15,400,1,(OGG),11.38,10:00a - 7:23p
SEA,HNL,2019-12-15,400,1,(OGG),11.38,10:00a - 7:23p
SEA,HNL,2019-12-15,407,1,(OGG),22.90,10:00a - 6:54a
SEA,HNL,2019-12-15,409,1,(SFO),9.58,6:00a - 1:35p
SEA,HNL,2019-12-15,411,1,(SFO),9.08,1:01p - 8:06p
SEA,HNL,2019-12-15,412,1,(SFO),8.62,6:00a - 12:37p
SEA,HNL,2019-12-15,414,1,(SFO),19.12,7:30p - 12:37p
SEA,HNL,2019-12-15,417,1,(LGB),16.58,6:30a - 9:05p
SEA,HNL,2019-12-15,418,2,"(YVR, YYC)",15.02,7:40a - 8:41p
SEA,HNL,2019-12-16,314,2,"(LGB, SFO)",24.90,2:41p - 1:35p
SEA,HNL,2019-12-16,334,0,(),6.42,7:30a - 11:55a
SEA,HNL,2019-12-16,334,0,(),6.42,7:30a - 11:55a
SEA,HNL,2019-12-16,343,1,(LAX),18.13,8:00p - 12:08p
SEA,HNL,2019-12-16,343,1,(LAX),20.32,5:50a - 12:09a
SEA,HNL,2019-12-16,344,1,(OGG),8.08,10:00a - 4:05p
SEA,HNL,2019-12-16,344,1,(OGG),8.08,10:00a - 4:05p
SEA,HNL,2019-12-16,354,1,(SFO),8.75,1:21p - 8:06p
SEA,HNL,2019-12-16,354,1,(LAX),24.08,8:00p - 6:05p
SEA,HNL,2019-12-16,354,1,(LAX),24.80,1:20p - 12:08p
SEA,HNL,2019-12-16,369,1,(OAK),0.27,9:40p - 11:40a
SEA,HNL,2019-12-16,379,1,(SFO),9.58,6:00a - 1:35p
SEA,HNL,2019-12-16,379,1,(SFO),14.67,10:30p - 11:10a
SEA,HNL,2019-12-16,380,1,(LAX),11.08,12:00p - 9:05p
SEA,HNL,2019-12-16,386,1,(SFO),8.62,6:00a - 12:37p
SEA,HNL,2019-12-16,387,1,(LGB),16.58,6:30a - 9:05p
SEA,HNL,2019-12-16,397,2,"(LAX, LIH)",12.05,5:50a - 3:53p
SEA,HNL,2019-12-16,398,1,(LAX),12.82,1:20p - 12:09a
SEA,HNL,2019-12-16,399,1,(SFO),8.75,1:21p - 8:06p
SEA,HNL,2019-12-16,400,0,(),0.10,5:30p - 9:30p
SEA,HNL,2019-12-17,343,1,(LAX),17.05,8:00p - 11:03a
SEA,HNL,2019-12-17,344,1,(OGG),8.08,10:00a - 4:05p
SEA,HNL,2019-12-17,344,1,(OGG),8.08,10:00a - 4:05p
SEA,HNL,2019-12-17,354,1,(LAX),23.72,1:20p - 11:03a
SEA,HNL,2019-12-17,354,1,(LAX),25.12,8:00p - 7:07p
SEA,HNL,2019-12-17,356,1,(PHX),24.08,5:55p - 4:00p
SEA,HNL,2019-12-17,379,1,(SFO),9.58,6:00a - 1:35p
SEA,HNL,2019-12-17,398,1,(LAX),18.05,8:00p - 12:03p
SEA,HNL,2019-12-17,398,1,(LAX),20.32,5:50a - 12:09a
SEA,HNL,2019-12-17,400,1,(OGG),11.38,10:00a - 7:23p
SEA,HNL,2019-12-17,400,1,(OGG),11.38,10:00a - 7:23p
SEA,HNL,2019-12-17,404,0,(),6.42,9:05a - 1:30p
SEA,HNL,2019-12-17,404,0,(),6.42,9:05a - 1:30p
SEA,HNL,2019-12-17,407,1,(OGG),22.90,10:00a - 6:54a
SEA,HNL,2019-12-17,410,1,(LAX),22.57,5:21p - 1:55p
SEA,HNL,2019-12-17,412,1,(PHX),27.08,5:55p - 7:00p
SEA,HNL,2019-12-17,413,1,(SFO),8.75,1:21p - 8:06p
SEA,HNL,2019-12-17,413,1,(SFO),8.62,6:00a - 12:37p
SEA,HNL,2019-12-17,421,1,(SFO),16.10,6:00a - 8:06p
SEA,HNL,2019-12-17,422,1,(LGB),16.58,6:30a - 9:05p
SEA,HNL,2019-12-18,343,1,(LAX),20.32,5:50a - 12:09a
SEA,HNL,2019-12-18,348,1,(LAX),17.05,8:00p - 11:03a
SEA,HNL,2019-12-18,348,1,(LAX),19.70,5:21p - 11:03a
SEA,HNL,2019-12-18,359,1,(LAX),23.72,1:20p - 11:03a
SEA,HNL,2019-12-18,361,1,(PHX),24.08,5:55p - 4:00p
SEA,HNL,2019-12-18,398,1,(LAX),18.05,8:00p - 12:03p
SEA,HNL,2019-12-18,398,1,(LAX),17.20,5:50a - 9:02p
SEA,HNL,2019-12-18,404,0,(),6.42,9:05a - 1:30p
SEA,HNL,2019-12-18,404,0,(),6.42,9:05a - 1:30p
SEA,HNL,2019-12-18,408,1,(OGG),8.08,10:00a - 4:05p
SEA,HNL,2019-12-18,408,1,(OGG),8.08,10:00a - 4:05p
SEA,HNL,2019-12-18,410,1,(LAX),22.57,5:21p - 1:55p
SEA,HNL,2019-12-18,410,1,(LAX),24.72,1:20p - 12:03p
SEA,HNL,2019-12-18,419,0,(),0.10,5:30p - 9:30p
SEA,HNL,2019-12-18,419,0,(),0.10,7:45a - 11:45a
SEA,HNL,2019-12-18,428,1,(OGG),11.38,10:00a - 7:23p
SEA,HNL,2019-12-18,428,1,(OGG),11.38,10:00a - 7:23p
SEA,HNL,2019-12-18,438,1,(OGG),22.90,10:00a - 6:54a
SEA,HNL,2019-12-18,444,1,(SFO),9.58,6:00a - 1:35p
SEA,HNL,2019-12-18,470,1,(PDX),8.17,7:15a - 1:25p
SEA,HNL,2019-12-19,398,1,(LAX),17.20,5:50a - 9:02p
SEA,HNL,2019-12-19,403,1,(LAX),17.05,8:00p - 11:03a
SEA,HNL,2019-12-19,403,1,(LAX),19.70,5:21p - 11:03a
SEA,HNL,2019-12-19,415,1,(LAX),23.72,1:20p - 11:03a
